year,name,yob,district,list_state,list_position,occupation,birthplace,party_wiki_id,party_name_short,party_name_full
2017,"Dr. Schmitt, Franz Josef",1978,NA,BE,3,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2017,"Schmitz, Rebecca",1984,NA,SH,6,NA,NA,Q31837192,BGE,Bündnis Grundeinkommen
2017,"Dr. Schmitz-Rixen, Jutta",1944,NA,BW,27,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Schmuck, Alexander",1986,NA,SH,21,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Schnapp, Kerstin",1976,214,NA,NA,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schneider, Jörg",1964,123,NW,5,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Schneider, Ronny",1982,73,SN-Anhalt,5,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Schneider, Joachim",1972,7,SH,4,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Schneider, Johannes",1957,200,RP,1,NA,NA,Q294989,ÖDP,Ökologisch-Demokratische Partei
2017,"Schneider, Carsten",1976,193,TH,1,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schneider, Iko",1967,NA,NI,1,NA,NA,Q294989,ÖDP,Ökologisch-Demokratische Partei
2017,"Schneider, Michael",1977,NA,HE,8,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2017,"Schneider, Anja",1968,NA,BE,6,NA,NA,Q34065989,Die Grauen,Die Grauen – Für alle Generationen
2017,"Schneider, Daniel",1977,NA,SN-Anhalt,12,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Schneider, Marion",1966,NA,NW,22,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schneider, Marion",1956,191,NA,NA,NA,NA,NA,NA,NA
2017,"Schneiderreit, Sebastian",1978,NA,BE,25,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schneidewind-Hartnagel, Charlotte",1953,276,BW,15,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schnelle, Sascha",1986,NA,NW,13,NA,NA,Q31837192,BGE,Bündnis Grundeinkommen
2017,"Schnellinger, Martin",1970,NA,BE,5,NA,NA,Q294989,ÖDP,Ökologisch-Demokratische Partei
2017,"Schnepper, David",1982,NA,NW,8,NA,NA,Q39528463,Die Humanisten,Partei der Humanisten
2017,"Schnieder, Patrick",1968,202,RP,1,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Schniggendiller, Marion",1962,130,NA,NA,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schniske, Frank",1974,88,NW,47,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Schnurre, Jörg",1979,70,SN-Anhalt,4,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Scho-Antwerpes, Elfi",1952,94,NW,34,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schober, Erik",1970,NA,BW,9,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schoenrock, Torsten",1962,NA,NI,3,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2017,"Schölch, Anna-Maria",1973,NA,HE,32,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Scholl, Manfred",1969,NA,BY,65,NA,NA,Q49763,CSU,Christlich-Soziale Union in Bayern e.V.
2017,"Scholtz, Michele",1993,NA,RP,6,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Scholz, Peter Michael",1946,NA,HH,7,NA,NA,Q31837192,BGE,Bündnis Grundeinkommen
2017,"Schölzel, Ivaloo Elisabeth",1954,NA,HE,25,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Schön, Nadine",1983,298,SL,2,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Schon, Gerd",1956,NA,SL,4,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Schön, Stefan",1974,65,NA,NA,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schönau, Nele",1979,NA,BW,39,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schöndube, Sven",1988,NA,SN-Anhalt,9,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Schöne, Matthias",1968,NA,HH,14,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schoner, Katja",1970,NA,NI,40,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schönhardt, Holger",1965,NA,BE,10,NA,NA,Q31837192,BGE,Bündnis Grundeinkommen
2017,"Schönheit, Hendrik",1989,NA,TH,3,NA,NA,Q32860410,DM,Deutsche Mitte
2017,"Schopf, Kathrin",1981,NA,BY,19,NA,NA,Q31839237,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer"
2017,"Schöpfer, Tina",1975,NA,SL,2,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schorn, Rainer",1962,298,NA,NA,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Schorpp, Michaela",1965,NA,BW,29,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schorpp, Hans Joachim Felix Hermann",1942,NA,SL,5,NA,NA,Q31839237,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer"
2017,"Schrade, René",1970,NA,BW,9,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2017,"Dr. Schrader, Klaus",1955,239,BY,33,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schrader, Katharina Marianne Ute",1981,256,BY,22,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schramm, Ingo",1972,50,NI,21,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Schramm, Manfred",1960,NA,NW,13,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2017,"Schramm, Fred",1967,NA,BB,6,NA,NA,Q32860410,DM,Deutsche Mitte
2017,"Schramm, Julia",1985,NA,BE,13,NA,NA,Q49764,Die Linke.,Die Linke.
2017,"Schramm, Klaus Frank Andreas",1962,61,NA,NA,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2017,"Schrank, Marc-Oliver",1979,NA,NI,9,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schrapp, Wolfgang Erwin",1958,255,BY,18,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Schraps, Johannes",1983,46,NI,13,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schregle, Robert Adolf",1963,229,NA,NA,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Schreiber, Eva-Maria Elisabeth",1958,221,BY,7,NA,NA,Q49764,Die Linke.,Die Linke.
2017,"Schreiber, Peter",1973,155,SN,6,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2017,"Schreiber, Ines",1973,NA,SN,3,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2017,"Schreinemacher, Walter Leo",1958,90,NA,NA,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Schreiner, Katharina",1987,183,HE,15,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Schreiner, Bernd Norbert Harry",1967,NA,TH,1,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2017,"Schreiner, Felix",1986,288,NA,NA,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Schreyer, Timo",1965,NA,SN,19,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Schröder, Lars Christian",1967,190,TH,8,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Schröder, Ria",1992,20,HH,4,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Schröder, Christina-Johanne",1983,28,NI,7,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schröder, Frank Manfred",1982,NA,HE,11,NA,NA,Q31837192,BGE,Bündnis Grundeinkommen
2017,"Schrodi, Michael",1977,215,BY,17,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schröter, Ove Joachim",1967,5,SH,15,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schröter, Olaf",1968,NA,BE,3,NA,NA,Q26271094,Menschliche Welt,Menschliche Welt
2017,"Schröter, Matthias",1977,NA,BB,7,NA,NA,Q32860410,DM,Deutsche Mitte
2017,"Schröter, Karl-Martin",1961,226,NA,NA,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Schubert, Manfred",1970,NA,TH,6,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2017,"Schuberth, Sven Bernhard",1977,NA,SN,4,NA,NA,Q31841142,DiB,DEMOKRATIE IN BEWEGUNG
2017,"Schuchardt, Rainer",1950,8,SH,2,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Dr. Schuchmann, Lothar",1940,288,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2017,"Schuffenhauer, Andreas Mario",1960,59,NA,NA,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Schuh, Christian",1980,NA,NW,9,NA,NA,Q39528463,Die Humanisten,Partei der Humanisten
2017,"Schuldis, Steffen",1986,258,NA,NA,NA,NA,NA,NA,NA
2017,"Dr. Schüle, Manja",1976,61,BB,3,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Graf von der Schulenburg, Hermann",1961,136,NW,25,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Schüler, Michael",1964,196,NA,NA,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Schuler, Elfriede",1966,293,NA,NA,NA,NA,NA,NA,NA
2017,"Schüller, Titus",1986,244,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2017,"Schulmeyer, Gerhard Heinz",1951,NA,HE,7,NA,NA,Q148861,DKP,Deutsche Kommunistische Partei
2017,"Schulte, Michael",1962,150,NW,49,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Schulte, Ursula",1952,126,NW,8,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Dr. Schulte, Bernhard",1985,NA,NW,60,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Schulte, Keno",1982,NA,NW,2,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schulteisz, Andrea",1958,NA,BE,67,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schulte-Schoh, Antje",1963,39,NI,26,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Dr. Schulte-Wissermann, Martin",1971,160,SN,4,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2017,"Schultheis, Katharina",1986,74,NA,NA,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schulz, Claudia",1977,13,MV,3,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schulz, Michael",1977,77,BE,1,NA,NA,Q34065989,Die Grauen,Die Grauen – Für alle Generationen
2017,"Schulz, Uwe",1961,173,HE,3,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Schulz, Anja",1985,44,NI,17,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Schulz, Ralph Jimmy",1968,221,BY,4,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Schulz, Swen",1968,78,BE,2,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schulz, Rudolf",1956,NA,HE,39,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Schulz, Mario",1968,NA,NI,9,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2017,"Schulz, Philipp",1991,NA,MV,4,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schulz, Martin",1955,NA,NW,1,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schulz, Laura",1994,NA,HE,2,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Schulz-Asche, Kordula Anna Paula",1956,181,HE,3,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schulze, Karl-Heinz",1955,15,MV,5,NA,NA,Q499632,MLPD,Marxistisch-Leninistische Partei Deutschlands
2017,"Schulze, Sebastian Richard",1976,133,NW,18,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Dr. Schulze, Klaus-Peter Friedrich Walter",1954,64,BB,6,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Schulze, Bob",1965,NA,SN,8,NA,NA,Q31837192,BGE,Bündnis Grundeinkommen
2017,"Prof. Dr. Schulze, Joachim",1952,157,NA,NA,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schumacher, Heinz",1953,187,HE,8,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Schumacher, Sabine",1965,282,BW,19,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2017,"Schumacher, Florian Wolfgang",1980,NA,BY,2,NA,NA,Q26271103,Gesundheitsforschung,Partei für Gesundheitsforschung
2017,"Schumacher, Dirk",1961,NA,NW,7,NA,NA,Q31837192,BGE,Bündnis Grundeinkommen
2017,"Schumann, Ulrich",1964,NA,BW,6,NA,NA,Q31841142,DiB,DEMOKRATIE IN BEWEGUNG
2017,"Schumann, Klaus-Dieter Eberhard",1952,NA,BB,4,NA,NA,Q32860410,DM,Deutsche Mitte
2017,"Schumann, Gudrun",1956,NA,SN,15,NA,NA,Q49764,Die Linke.,Die Linke.
2017,"Schumann, Ina",1986,259,NA,NA,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schumm, Daniel",1974,NA,BE,48,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schummer, Klaus Gerhard",1972,296,SL,2,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2017,"Schummer, Uwe",1957,111,NW,39,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Schupp, Anna",1983,186,HE,7,NA,NA,Q499632,MLPD,Marxistisch-Leninistische Partei Deutschlands
2017,"Schüppenhauer, Peter",1983,176,HE,28,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Schurer, Ewald",1954,213,BY,5,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schüßler, Mathias Gerhard",1998,NA,BY,23,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schuster, Hans-Martin",1982,NA,NW,62,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Schuster, Jan",1994,168,NA,NA,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schuster, Armin",1961,282,NA,NA,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Schütt, Rainer Erich",1944,13,MV,6,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2017,"Schütte, Daniel Marian",1969,299,NA,NA,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Schütten, Rainer",1953,NA,NW,84,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schütz, Annette",1960,NA,NI,56,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schütze-Lülsdorf, Susanne",1966,92,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2017,"Dr. Schützendübel, Andres",1968,122,NA,NA,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Schützinger, Jürgen",1953,286,BW,3,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2017,"Schwab, Andreas",1965,NA,BW,16,NA,NA,Q32860410,DM,Deutsche Mitte
2017,"Schwabe, Frank",1970,121,NW,54,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schwäbsch, Walter",1952,287,BW,18,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Schwalb, Gisela",1959,NA,BW,17,NA,NA,Q499632,MLPD,Marxistisch-Leninistische Partei Deutschlands
2017,"Schwalbach, Lucas",1991,179,HE,10,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Schwanitz, Hans",1977,93,NA,NA,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schwartz, Philipp",1988,14,MV,2,NA,NA,Q499632,MLPD,Marxistisch-Leninistische Partei Deutschlands
2017,"Schwartze, Stefan",1974,133,NW,35,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schwarz, Maik",1986,166,SN,12,NA,NA,Q49764,Die Linke.,Die Linke.
2017,"Schwarz, Edeltraud",1967,226,BY,16,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Schwarz, Angela",1956,70,SN-Anhalt,3,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Schwarz, Andreas",1965,236,BY,13,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Dr. Schwarz, Christian",1974,NA,BY,57,NA,NA,Q49763,CSU,Christlich-Soziale Union in Bayern e.V.
2017,"Schwarz, Jan",1982,NA,NI,61,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schwarz, Alix Elisabeth Anneliese",1989,NA,HE,1,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schwarzbach, Lennart Sebastian Stefan",1990,23,HH,1,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2017,"Schwarze, Valentin",1996,217,BY,18,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schwarzelühr-Sutter, Rita",1962,288,BW,3,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schwarzer, Andreas",1961,215,BY,55,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Schwarzer, Christina",1976,82,BE,6,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Dr. Schweer, Heike Gertrud Ursula",1955,NA,NI,48,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Schwegmann, Uta",1972,NA,NW,26,NA,NA,Q31839237,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer"
2017,"Schweiger, Torsten",1968,74,SN-Anhalt,8,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Schweigert, Bernhard",1955,274,NA,NA,NA,NA,Q499632,MLPD,Marxistisch-Leninistische Partei Deutschlands
2017,"Schweim, Oliver",1967,NA,HH,8,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Schweitzer, Mathias",1965,NA,SN-Anhalt,2,NA,NA,Q31837192,BGE,Bündnis Grundeinkommen
2017,"Schwellnus, Thorsten",1981,177,HE,6,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Schwemmer, Jonas Richard",1991,246,NA,NA,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2017,"Schwenter, Ulrike",1962,NA,BB,21,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Schwind, Gregor",1958,NA,NW,14,NA,NA,Q31837192,BGE,Bündnis Grundeinkommen
2017,"Schwindling, Jessica",1976,NA,SL,19,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Schwingler, Dirk",1966,NA,BE,21,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Schwock, Andreas",1994,NA,SN,3,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Scinardo, Milena",1980,187,HE,13,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Sedlaczek, Sabine",1998,NA,NW,8,NA,NA,Q31841142,DiB,DEMOKRATIE IN BEWEGUNG
2017,"Sedlmayr, Armin Lothar Karl",1988,229,BY,14,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Sedlmeier, Jakob",1967,216,NA,NA,NA,NA,Q294989,ÖDP,Ökologisch-Demokratische Partei
2017,"Seebauer, Nancy",1984,NA,MV,11,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Seeger, Ramona",1987,NA,HB,5,NA,NA,Q49764,Die Linke.,Die Linke.
2017,"Seel, Manfred",1954,254,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2017,"Seelmäcker, Richard",1973,NA,HH,11,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Seelmeyer, Carsten",1969,172,HE,11,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Seelos, Siegfried",1972,226,NA,NA,NA,NA,Q255857,BP,Bayernpartei
2017,"Seemann, Wolfgang",1950,136,NW,2,NA,NA,Q294989,ÖDP,Ökologisch-Demokratische Partei
2017,"von Seemen, Ingo Joachim",1987,181,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2017,"Seestern-Pauly, Matthias",1984,38,NI,7,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Dr. Seewald, Ilja-Kristin",1968,181,HE,18,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Seibert, Martin",1953,NA,BY,52,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Seiberth, Lieselotte",1955,NA,RP,1,NA,NA,Q499632,MLPD,Marxistisch-Leninistische Partei Deutschlands
2017,"Seidel, Marcus",1970,52,NI,30,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2017,"Seidel-Grothe, Ina",1962,85,NA,NA,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Seidemann, Bernd Joseph",1958,NA,BY,9,NA,NA,Q492561,Tierschutz,Tierschutzpartei
2017,"Seidl, Norbert",1964,220,NA,NA,NA,NA,Q255857,BP,Bayernpartei
2017,"Seidler, Pascal",1991,NA,SH,6,NA,NA,Q49764,Die Linke.,Die Linke.
2017,"Seidler, Susanne",1970,NA,BB,4,NA,NA,Q492561,Tierschutz,Tierschutzpartei
2017,"Seidl-Schulz, Klaus Georg Hermann",1954,NA,BY,44,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Seif, Detlef",1962,92,NW,48,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Prof. Dr. Seiferlein, Alfred",1958,NA,BY,68,NA,NA,Q49763,CSU,Christlich-Soziale Union in Bayern e.V.
2017,"Seifert, Petra Hannelore Michaela",1959,228,BY,32,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Seipel, Bernward",1951,NA,TH,4,NA,NA,Q294989,ÖDP,Ökologisch-Demokratische Partei
2017,"Seipp, Marianne",1980,85,NA,NA,NA,NA,Q34065989,Die Grauen,Die Grauen – Für alle Generationen
2017,"Seitz, Thomas",1967,283,BW,5,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Seitz, Andreas",1967,229,NA,NA,NA,NA,Q294989,ÖDP,Ökologisch-Demokratische Partei
2017,"Dr. Seitz-Hoffmann, Gabriela",1952,226,BY,36,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Selbmann, Angelika",1963,NA,BY,25,NA,NA,Q31839237,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer"
2017,"Selle, Johannes",1956,191,TH,7,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Selzer, René",1961,NA,SL,5,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Selzer, Herwig Johannes",1958,NA,HE,18,NA,NA,Q148861,DKP,Deutsche Kommunistische Partei
2017,"Selzer, Martina",1964,169,NA,NA,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Semmerau, Bernd",1954,NA,BB,6,NA,NA,Q31837192,BGE,Bündnis Grundeinkommen
2017,"Semmler, Hans-Peter",1978,263,BW,30,NA,NA,Q13124,FDP,Freie Demokratische Partei
2017,"Semmler, Diego",1986,173,HE,9,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Semrau, Björn Niklas",1978,NA,HE,7,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2017,"Semsrott, Nico",1986,NA,BE,1,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Sendelbach, Klara",1998,NA,SL,6,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2017,"Sendker, Reinhold",1952,130,NA,NA,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Senf, Ines",1958,NA,TH,5,NA,NA,Q327389,FWD,FREIE WÄHLER
2017,"Senger, Joachim",1949,286,BW,12,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Senges, Norbert",1962,136,NA,NA,NA,NA,Q6721203,AfD,Alternative für Deutschland
2017,"Sensburg, Patrick Ernst Hermann",1971,147,NA,NA,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2017,"Sequeira Gerardo, Benedikt",1986,NA,BE,2,NA,NA,Q31841142,DiB,DEMOKRATIE IN BEWEGUNG
2017,"Setter, Manfred Johannes",1952,250,BY,13,NA,NA,Q499632,MLPD,Marxistisch-Leninistische Partei Deutschlands
2017,"Seufzger, Klaus",1982,230,NA,NA,NA,NA,Q294989,ÖDP,Ökologisch-Demokratische Partei
2017,"Seybold, Rainer",1964,NA,BW,15,NA,NA,Q31837192,BGE,Bündnis Grundeinkommen
2017,"Seydel, Olaf Martin Michael Peter",1980,NA,HH,17,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2017,"Seyfarth, Christine",1983,NA,NW,10,NA,NA,Q31841142,DiB,DEMOKRATIE IN BEWEGUNG
2017,"Seyfert, Karin Eva Sigrid",1956,NA,SL,6,NA,NA,Q13124,FDP,Freie Demokratische Partei
